Date,st_ko
2009-09-16,17.876169204711914
2009-09-17,18.130720138549805
2009-09-18,18.246109008789062
2009-09-21,17.988174438476562
2009-09-22,17.937257766723633
2009-09-23,17.84562873840332
2009-09-24,17.764163970947266
2009-09-25,17.97799301147461
2009-09-28,18.032299041748047
2009-09-29,18.093385696411133
2009-09-30,18.225753784179688
2009-10-01,18.028902053833008
2009-10-02,18.283447265625
2009-10-05,18.259687423706055
2009-10-06,18.43617820739746
2009-10-07,18.60248374938965
2009-10-08,18.52781867980957
2009-10-09,18.54817771911621
2009-10-12,18.595703125
2009-10-13,18.599090576171875
2009-10-14,18.6126651763916
2009-10-15,18.639812469482422
2009-10-16,18.670364379882812
2009-10-19,18.595703125
2009-10-20,18.351327896118164
2009-10-21,18.351327896118164
2009-10-22,18.37848472595215
2009-10-23,18.069631576538086
2009-10-26,18.06622886657715
2009-10-27,18.1442928314209
2009-10-28,18.16126823425293
2009-10-29,18.358112335205078
2009-10-30,18.093385696411133
2009-11-02,18.232545852661133
2009-11-03,18.028902053833008
2009-11-04,18.154478073120117
2009-11-05,18.46332550048828
2009-11-06,18.493877410888672
2009-11-09,18.829883575439453
2009-11-10,18.941877365112305
2009-11-11,19.050498962402344
2009-11-12,18.986000061035156
2009-11-13,19.162494659423828
2009-11-16,19.257526397705078
2009-11-17,19.301645278930664
2009-11-18,19.20322036743164
2009-11-19,19.305034637451172
2009-11-20,19.508686065673828
2009-11-23,19.766630172729492
2009-11-24,19.749656677246094
2009-11-25,19.722509384155273
2009-11-27,19.544767379760742
2009-11-30,19.551597595214844
2009-12-01,19.852394104003906
2009-12-02,19.811372756958008
2009-12-03,19.575519561767578
2009-12-04,19.650728225708008
2009-12-07,19.780607223510742
2009-12-08,19.715669631958008
2009-12-09,19.766939163208008
2009-12-10,20.023296356201172
2009-12-11,20.204456329345703
2009-12-14,20.180530548095703
2009-12-15,20.187368392944336
2009-12-16,19.968605041503906
2009-12-17,19.476402282714844
2009-12-18,19.455894470214844
2009-12-21,19.544767379760742
2009-12-22,19.575519561767578
2009-12-23,19.582361221313477
2009-12-24,19.633636474609375
2009-12-28,19.633636474609375
2009-12-29,19.736177444458008
2009-12-30,19.715669631958008
2009-12-31,19.483238220214844
2010-01-04,19.496904373168945
2010-01-05,19.261056900024414
2010-01-06,19.254220962524414
2010-01-07,19.20636558532715
2010-01-08,18.85088348388672
2010-01-11,19.23371696472168
2010-01-12,19.442211151123047
2010-01-13,19.493494033813477
2010-01-14,19.52766990661621
2010-01-15,19.24054527282715
2010-01-19,19.284975051879883
2010-01-20,18.970516204833984
2010-01-21,18.58426856994629
2010-01-22,18.53983497619629
2010-01-25,18.577430725097656
2010-01-26,18.505653381347656
2010-01-27,18.632118225097656
2010-01-28,18.519329071044922
2010-01-29,18.543254852294922
2010-02-01,18.587688446044922
2010-02-02,18.816709518432617
2010-02-03,18.755178451538086
2010-02-04,18.262969970703125
2010-02-05,18.146757125854492
2010-02-08,17.99636459350586
2010-02-09,18.461219787597656
2010-02-10,18.386022567749023
2010-02-11,18.53299903869629
2010-02-12,18.45096778869629
2010-02-16,18.738082885742188
2010-02-17,18.912410736083984
2010-02-18,19.110660552978516
2010-02-19,19.045717239379883
2010-02-22,18.92949867248535
2010-02-23,18.741498947143555
2010-02-24,18.854305267333984
2010-02-25,18.15700912475586
2010-02-26,18.020286560058594
2010-03-01,18.20827865600586
2010-03-02,18.218528747558594
2010-03-03,18.43387222290039
2010-03-04,18.618452072143555
2010-03-05,18.69707489013672
2010-03-08,18.615036010742188
2010-03-09,18.519329071044922
2010-03-10,18.526166915893555
2010-03-11,18.471023559570312
2010-03-12,18.38487434387207
2010-03-15,18.488256454467773
2010-03-16,18.505489349365234
2010-03-17,18.55373191833496
2010-03-18,18.59164047241211
2010-03-19,18.86732292175293
2010-03-22,18.794954299926758
2010-03-23,19.056865692138672
2010-03-24,18.822525024414062
2010-03-25,18.884559631347656
2010-03-26,18.832866668701172
2010-03-29,18.874216079711914
2010-03-30,18.908679962158203
2010-03-31,18.953481674194336
2010-04-01,19.056865692138672
2010-04-05,18.905231475830078
2010-04-06,18.70880699157715
2010-04-07,18.546842575073242
2010-04-08,18.526165008544922
2010-04-09,18.81218910217285
2010-04-12,18.87077522277832
2010-04-13,18.96037483215332
2010-04-14,18.936250686645508
2010-04-15,18.698469161987305
2010-04-16,18.943138122558594
2010-04-19,19.063753128051758
2010-04-20,18.770835876464844
2010-04-21,18.674346923828125
2010-04-22,18.715700149536133
2010-04-23,18.567516326904297
2010-04-26,18.51582145690918
2010-04-27,18.21945571899414
2010-04-28,18.388324737548828
2010-04-29,18.519269943237305
2010-04-30,18.419334411621094
2010-05-03,18.526165008544922
2010-05-04,18.326290130615234
2010-05-05,18.49169921875
2010-05-06,18.023035049438477
2010-05-07,18.150545120239258
2010-05-10,18.622650146484375
2010-05-11,18.474468231201172
2010-05-12,18.615755081176758
2010-05-13,18.433120727539062
2010-05-14,18.381427764892578
2010-05-17,18.405550003051758
2010-05-18,18.298721313476562
2010-05-19,18.30561637878418
2010-05-20,17.761127471923828
2010-05-21,17.778362274169922
2010-05-24,17.733564376831055
2010-05-25,17.444091796875
2010-05-26,17.25800132751465
2010-05-27,17.654306411743164
2010-05-28,17.712890625
2010-06-01,17.674978256225586
2010-06-02,18.060941696166992
2010-06-03,18.17810821533203
2010-06-04,17.668088912963867
2010-06-07,17.506120681762695
2010-06-08,17.76802635192871
2010-06-09,17.695655822753906
2010-06-10,18.074729919433594
2010-06-11,17.949617385864258
2010-06-14,17.90096664428711
2010-06-15,18.133808135986328
2010-06-16,18.210256576538086
2010-06-17,18.196361541748047
2010-06-18,18.178991317749023
2010-06-21,18.238065719604492
2010-06-22,18.231109619140625
2010-06-23,18.15465545654297
2010-06-24,18.00174903869629
2010-06-25,17.4665584564209
2010-06-28,17.75152587890625
2010-06-29,17.490888595581055
2010-06-30,17.41790771484375
2010-07-01,17.386627197265625
2010-07-02,17.393579483032227
2010-07-06,17.5256404876709
2010-07-07,17.887067794799805
2010-07-08,18.21721076965332
2010-07-09,18.210256576538086
2010-07-12,18.227636337280273
2010-07-13,18.32147216796875
2010-07-14,18.356224060058594
2010-07-15,18.366649627685547
2010-07-16,18.1998348236084
2010-07-19,18.165088653564453
2010-07-20,18.502182006835938
2010-07-21,18.794105529785156
2010-07-22,18.856653213500977
2010-07-23,19.02694320678711
2010-07-26,19.09296989440918
2010-07-27,19.131200790405273
2010-07-28,19.07211685180664
2010-07-29,19.110353469848633
2010-07-30,19.152053833007812
2010-08-02,19.603830337524414
2010-08-03,19.593412399291992
2010-08-04,19.652482986450195
2010-08-05,19.589933395385742
2010-08-06,19.721994400024414
2010-08-09,19.847097396850586
2010-08-10,19.801918029785156
2010-08-11,19.475252151489258
2010-08-12,19.353614807128906
2010-08-13,19.36751937866211
2010-08-16,19.41964340209961
2010-08-17,19.503049850463867
2010-08-18,19.405744552612305
2010-08-19,19.21112823486328
2010-08-20,19.218080520629883
2010-08-23,19.322336196899414
2010-08-24,19.34318733215332
2010-08-25,19.24935531616211
2010-08-26,19.1694278717041
2010-08-27,19.516950607299805
2010-08-30,19.304960250854492
2010-08-31,19.41964340209961
2010-09-01,19.91660499572754
2010-09-02,19.940933227539062
2010-09-03,20.00348472595215
2010-09-07,20.02781867980957
2010-09-08,20.09731674194336
2010-09-09,20.25717544555664
2010-09-10,20.337106704711914
2010-09-13,20.31960105895996
2010-09-14,20.165525436401367
2010-09-15,20.106002807617188
2010-09-16,20.13751983642578
2010-09-17,20.155025482177734
2010-09-20,20.298587799072266
2010-09-21,20.347612380981445
2010-09-22,20.389633178710938
2010-09-23,20.26357650756836
2010-09-24,20.526193618774414
2010-09-27,20.519187927246094
2010-09-28,20.694265365600586
2010-09-29,20.575214385986328
2010-09-30,20.491174697875977
2010-10-01,20.701271057128906
2010-10-04,20.617233276367188
2010-10-05,20.890356063842773
2010-10-06,20.939382553100586
2010-10-07,20.813318252563477
2010-10-08,20.80281639099121
2010-10-11,20.8553409576416
2010-10-12,20.869342803955078
2010-10-13,20.98839569091797
2010-10-14,20.977893829345703
2010-10-15,20.98839569091797
2010-10-18,21.0094051361084
2010-10-19,21.12845230102539
2010-10-20,21.412086486816406
2010-10-21,21.52413558959961
2010-10-22,21.573163986206055
2010-10-25,21.363061904907227
2010-10-26,21.4435977935791
2010-10-27,21.426095962524414
2010-10-28,21.43309783935547
2010-10-29,21.47161293029785
2010-11-01,21.608177185058594
2010-11-02,21.66070556640625
2010-11-03,21.69221305847168
2010-11-04,21.867294311523438
2010-11-05,21.91281509399414
2010-11-08,21.87079429626465
2010-11-09,21.933822631835938
2010-11-10,21.902305603027344
2010-11-11,21.98984718322754
2010-11-12,22.0318660736084
2010-11-15,22.045869827270508
2010-11-16,21.737735748291016
2010-11-17,21.891799926757812
2010-11-18,22.354015350341797
2010-11-19,22.52208709716797
2010-11-22,22.504573822021484
2010-11-23,22.276973724365234
2010-11-24,22.62363052368164
2010-11-26,22.448558807373047
2010-11-29,22.34983253479004
2010-11-30,22.272266387939453
2010-12-01,22.81170082092285
2010-12-02,22.88222312927246
2010-12-03,22.741191864013672
2010-12-06,22.561372756958008
2010-12-07,22.614267349243164
2010-12-08,22.702409744262695
2010-12-09,22.857542037963867
2010-12-10,22.794076919555664
2010-12-13,22.864593505859375
2010-12-14,22.529645919799805
2010-12-15,22.825809478759766
2010-12-16,23.037351608276367
2010-12-17,23.16428565979004
2010-12-20,23.026779174804688
2010-12-21,23.090238571166992
2010-12-22,23.125497817993164
2010-12-23,23.121976852416992
2010-12-27,22.942161560058594
2010-12-28,23.044408798217773
2010-12-29,23.07613754272461
2010-12-30,23.093772888183594
2010-12-31,23.18895149230957
2011-01-03,22.995046615600586
2011-01-04,22.51906967163086
2011-01-05,22.38509178161621
2011-01-06,22.222902297973633
2011-01-07,22.184120178222656
2011-01-10,22.23348045349121
2011-01-11,22.103025436401367
2011-01-12,22.226428985595703
2011-01-13,22.353355407714844
2011-01-14,22.258155822753906
2011-01-18,22.381567001342773
2011-01-19,22.36040687561035
2011-01-20,22.187644958496094
2011-01-21,22.131235122680664
2011-01-24,22.300472259521484
2011-01-25,22.198219299316406
2011-01-26,22.198219299316406
2011-01-27,22.106555938720703
2011-01-28,21.933795928955078
2011-01-31,22.159440994262695
2011-02-01,22.229955673217773
2011-02-02,22.162967681884766
2011-02-03,22.060712814331055
2011-02-04,22.057191848754883
2011-02-07,22.0430850982666
2011-02-08,22.166492462158203
2011-02-09,22.265209197998047
2011-02-10,22.402721405029297
2011-02-11,22.413293838500977
2011-02-14,22.26168441772461
2011-02-15,22.279312133789062
2011-02-16,22.353355407714844
2011-02-17,22.758821487426758
2011-02-18,22.758821487426758
2011-02-22,22.480283737182617
2011-02-23,22.533170700073242
2011-02-24,22.52259635925293
2011-02-25,22.674203872680664
2011-02-28,22.536701202392578
2011-03-01,22.8857479095459
2011-03-02,22.716510772705078
2011-03-03,23.118452072143555
2011-03-04,22.991519927978516
2011-03-07,22.995046615600586
2011-03-08,23.143125534057617
2011-03-09,23.13608169555664
2011-03-10,23.01972770690918
2011-03-11,23.01617431640625
2011-03-14,22.70720672607422
2011-03-15,22.384037017822266
2011-03-16,21.876195907592773
2011-03-17,22.11768913269043
2011-03-18,22.266845703125
2011-03-21,22.575809478759766
2011-03-22,22.554500579833984
2011-03-23,22.824398040771484
2011-03-24,22.973562240600586
2011-03-25,23.161781311035156
2011-03-28,23.094301223754883
2011-03-29,23.339345932006836
2011-03-30,23.452991485595703
2011-03-31,23.559520721435547
2011-04-01,23.87204360961914
2011-04-04,24.028303146362305
2011-04-05,23.960826873779297
2011-04-06,24.017648696899414
2011-04-07,23.950178146362305
2011-04-08,23.889802932739258
2011-04-11,23.935970306396484
2011-04-12,23.75840187072754
2011-04-13,23.893348693847656
2011-04-14,24.259136199951172
2011-04-15,24.15260124206543
2011-04-18,23.904006958007812
2011-04-19,23.82587242126465
2011-04-20,24.095781326293945
2011-04-21,24.106435775756836
2011-04-25,24.056716918945312
2011-04-26,23.76905632019043
2011-04-27,23.793916702270508
2011-04-28,23.93951988220215
2011-04-29,23.957277297973633
2011-05-02,24.04961395263672
2011-05-03,24.106435775756836
2011-05-04,23.957277297973633
2011-05-05,23.6873722076416
2011-05-06,23.75840187072754
2011-05-09,23.776161193847656
2011-05-10,23.914661407470703
2011-05-11,23.907562255859375
2011-05-12,24.259136199951172
2011-05-13,24.212970733642578
2011-05-16,24.088682174682617
2011-05-17,24.145498275756836
2011-05-18,24.255586624145508
2011-05-19,24.312410354614258
2011-05-20,24.255586624145508
2011-05-23,23.967927932739258
2011-05-24,23.960826873779297
2011-05-25,23.761960983276367
2011-05-26,23.6873722076416
2011-05-27,23.619905471801758
2011-05-31,23.726438522338867
2011-06-01,23.708683013916016
2011-06-02,23.452991485595703
2011-06-03,23.27187728881836
2011-06-06,23.23280906677246
2011-06-07,23.154680252075195
2011-06-08,23.22570037841797
2011-06-09,23.399715423583984
2011-06-10,23.22215461730957
2011-06-13,23.293697357177734
2011-06-14,23.468965530395508
2011-06-15,23.24004364013672
2011-06-16,23.42603874206543
2011-06-17,23.472551345825195
2011-06-20,23.54766845703125
2011-06-21,23.701478958129883
2011-06-22,23.751554489135742
2011-06-23,23.24361801147461
2011-06-24,23.225727081298828
2011-06-27,23.32588768005371
2011-06-28,23.619203567504883
2011-06-29,23.862442016601562
2011-06-30,24.069913864135742
2011-07-01,24.3560733795166
2011-07-05,24.43119239807129
2011-07-06,24.51346206665039
2011-07-07,24.592161178588867
2011-07-08,24.567127227783203
2011-07-11,24.359651565551758
2011-07-12,24.270227432250977
2011-07-13,24.3453426361084
2011-07-14,24.205842971801758
2011-07-15,24.1557559967041
2011-07-18,24.009103775024414
2011-07-19,24.796052932739258
2011-07-20,24.635087966918945
2011-07-21,24.803197860717773
2011-07-22,24.94271469116211
2011-07-25,24.774595260620117
2011-07-26,24.74955177307129
2011-07-27,24.57069206237793
2011-07-28,24.613622665405273
2011-07-29,24.327455520629883
2011-08-01,24.227304458618164
2011-08-02,23.9912109375
2011-08-03,24.466968536376953
2011-08-04,23.544082641601562
2011-08-05,23.883909225463867
2011-08-08,23.293697357177734
2011-08-09,23.851707458496094
2011-08-10,22.87875747680664
2011-08-11,23.77659034729004
2011-08-12,24.016252517700195
2011-08-15,24.395421981811523
2011-08-16,24.384685516357422
2011-08-17,24.7817440032959
2011-08-18,24.238025665283203
2011-08-19,24.001953125
2011-08-22,24.062755584716797
2011-08-23,24.70304298400879
2011-08-24,24.924821853637695
2011-08-25,24.313148498535156
2011-08-26,24.502731323242188
2011-08-29,24.94271469116211
2011-08-30,24.98921012878418
2011-08-31,25.200254440307617
2011-09-01,25.200254440307617
2011-09-02,24.946285247802734
2011-09-06,24.83539390563965
2011-09-07,25.325458526611328
2011-09-08,25.45780372619629
2011-09-09,24.813940048217773
2011-09-12,24.817514419555664
2011-09-13,24.885940551757812
2011-09-14,25.127227783203125
2011-09-15,25.577425003051758
2011-09-16,25.65304183959961
2011-09-19,25.386547088623047
2011-09-20,25.444164276123047
2011-09-21,24.95076560974121
2011-09-22,24.424951553344727
2011-09-23,24.280895233154297
2011-09-26,24.763492584228516
2011-09-27,25.055212020874023
2011-09-28,24.51138687133789
2011-09-29,24.867935180664062
2011-09-30,24.331310272216797
2011-10-03,23.56061553955078
2011-10-04,23.4921817779541
2011-10-05,23.600229263305664
2011-10-06,23.5498046875
2011-10-07,23.733478546142578
2011-10-10,24.093626022338867
2011-10-11,24.0576114654541
2011-10-12,24.302507400512695
2011-10-13,24.273700714111328
2011-10-14,24.435758590698242
2011-10-17,24.1296329498291
2011-10-18,24.035995483398438
2011-10-19,24.14044189453125
2011-10-20,24.17285919189453
2011-10-21,24.558212280273438
2011-10-24,24.442968368530273
2011-10-25,24.111629486083984
2011-10-26,24.298908233642578
2011-10-27,24.695070266723633
2011-10-28,24.82471466064453
2011-10-31,24.605030059814453
2011-11-01,24.144044876098633
2011-11-02,24.406946182250977
2011-11-03,24.723876953125
2011-11-04,24.410545349121094
2011-11-07,24.565406799316406
2011-11-08,24.723876953125
2011-11-09,24.14044189453125
2011-11-10,24.27008819580078
2011-11-11,24.533000946044922
2011-11-14,24.414154052734375
2011-11-15,24.48978042602539
2011-11-16,24.133241653442383
2011-11-17,23.992788314819336
2011-11-18,24.27008819580078
2011-11-21,23.751489639282227
2011-11-22,23.758691787719727
2011-11-23,23.362533569335938
2011-11-25,23.315719604492188
2011-11-28,23.47057342529297
2011-11-29,24.011085510253906
2011-11-30,24.38836097717285
2011-12-01,24.243253707885742
2011-12-02,24.08000946044922
2011-12-05,24.054616928100586
2011-12-06,24.188838958740234
2011-12-07,24.225116729736328
2011-12-08,24.20697784423828
2011-12-09,24.51169776916504
2011-12-12,24.265018463134766
2011-12-13,24.11628532409668
2011-12-14,24.036487579345703
2011-12-15,24.265018463134766
2011-12-16,24.464540481567383
2011-12-19,24.439144134521484
2011-12-20,24.81278419494629
2011-12-21,25.237218856811523
2011-12-22,25.099376678466797
2011-12-23,25.371435165405273
2011-12-27,25.349668502807617
2011-12-28,25.2154483795166
2011-12-29,25.451244354248047
2011-12-30,25.382326126098633
2012-01-03,25.443988800048828
2012-01-04,25.28437042236328
2012-01-05,25.164670944213867
2012-01-06,25.00504493713379
2012-01-09,25.00504493713379
2012-01-10,25.153778076171875
2012-01-11,24.6894474029541
2012-01-12,24.51169776916504
2012-01-13,24.301300048828125
2012-01-17,24.431882858276367
2012-01-18,24.518951416015625
2012-01-19,24.46816635131836
2012-01-20,24.700326919555664
2012-01-23,24.859941482543945
2012-01-24,24.63140869140625
2012-01-25,24.823665618896484
2012-01-26,24.67131996154785
2012-01-27,24.464540481567383
2012-01-30,24.47179412841797
2012-01-31,24.49718475341797
2012-02-01,24.613269805908203
2012-02-02,24.606008529663086
2012-02-03,24.69670295715332
2012-02-06,24.678569793701172
2012-02-07,24.867204666137695
2012-02-08,24.787397384643555
2012-02-09,24.656801223754883
2012-02-10,24.645915985107422
2012-02-13,24.82730484008789
2012-02-14,24.99416732788086
2012-02-15,24.81278419494629
2012-02-16,24.979658126831055
2012-02-17,25.048585891723633
2012-02-21,24.965147018432617
2012-02-22,25.12112808227539
2012-02-23,25.09573745727539
2012-02-24,25.03044891357422
2012-02-27,24.96877098083496
2012-02-28,24.976036071777344
2012-02-29,25.34241485595703
2012-03-01,25.24810218811035
2012-03-02,25.09573745727539
2012-03-05,25.113882064819336
2012-03-06,24.943384170532227
2012-03-07,24.95426368713379
2012-03-08,25.12839126586914
2012-03-09,25.2154483795166
2012-03-12,25.44761848449707
2012-03-13,25.670520782470703
2012-03-14,25.65955924987793
2012-03-15,25.699750900268555
2012-03-16,25.63763427734375
2012-03-19,25.72532844543457
2012-03-20,25.794767379760742
2012-03-21,25.988431930541992
2012-03-22,26.09806251525879
2012-03-23,26.123640060424805
2012-03-26,26.273462295532227
2012-03-27,26.262502670288086
2012-03-28,26.55116844177246
2012-03-29,26.971410751342773
2012-03-30,27.04449462890625
2012-04-02,27.091995239257812
2012-04-03,26.953134536743164
2012-04-04,26.843505859375
2012-04-05,26.847171783447266
2012-04-09,26.62791633605957
2012-04-10,26.317312240600586
2012-04-11,26.353851318359375
2012-04-12,26.390382766723633
2012-04-13,26.288076400756836
2012-04-16,26.47078514099121
2012-04-17,27.022567749023438
2012-04-18,27.102949142456055
2012-04-19,26.97506332397461
2012-04-20,27.08833885192871
2012-04-23,26.927560806274414
2012-04-24,27.084688186645508
2012-04-25,27.38067054748535
2012-04-26,27.665699005126953
2012-04-27,28.00187873840332
2012-04-30,27.88859748840332
2012-05-01,28.11150360107422
2012-05-02,28.195558547973633
2012-05-03,28.29786491394043
2012-05-04,28.1370792388916
2012-05-07,28.239402770996094
2012-05-08,28.18824005126953
2012-05-09,28.056692123413086
2012-05-10,28.286903381347656
2012-05-11,28.3088321685791
2012-05-14,28.089588165283203
2012-05-15,27.97995376586914
2012-05-16,27.89225959777832
2012-05-17,27.450103759765625
2012-05-18,27.059104919433594
2012-05-21,27.227201461791992
2012-05-22,27.11026954650879
2012-05-23,27.24180793762207
2012-05-24,27.610881805419922
2012-05-25,27.490306854248047
2012-05-29,27.574342727661133
2012-05-30,27.42816734313965
2012-05-31,27.307580947875977
2012-06-01,26.708301544189453
2012-06-04,26.909286499023438
2012-06-05,26.763118743896484
2012-06-06,27.263736724853516
2012-06-07,27.14315414428711
2012-06-08,27.493942260742188
2012-06-11,27.282005310058594
2012-06-12,27.479331970214844
2012-06-13,27.479339599609375
2012-06-14,27.865644454956055
2012-06-15,27.994403839111328
2012-06-18,27.953929901123047
2012-06-19,27.865644454956055
2012-06-20,27.79941177368164
2012-06-21,27.47197914123535
2012-06-22,27.571311950683594
2012-06-25,27.508769989013672
2012-06-26,27.622821807861328
2012-06-27,28.08638572692871
2012-06-28,28.17100715637207
2012-06-29,28.76702880859375
2012-07-02,29.035608291625977
2012-07-03,29.12390899658203
2012-07-05,28.862682342529297
2012-07-06,28.752304077148438
2012-07-09,28.689762115478516
2012-07-10,28.689762115478516
2012-07-11,28.49844741821289
2012-07-12,28.196767807006836
2012-07-13,28.43222999572754
2012-07-16,28.137897491455078
2012-07-17,28.58307647705078
2012-07-18,28.491090774536133
2012-07-19,28.531566619873047
2012-07-20,28.340248107910156
2012-07-23,28.285058975219727
2012-07-24,28.20412254333496
2012-07-25,28.336563110351562
2012-07-26,29.00985336303711
2012-07-27,29.436628341674805
2012-07-30,29.84500503540039
2012-07-31,29.727285385131836
2012-08-01,29.804548263549805
2012-08-02,29.340967178344727
2012-08-03,29.738325119018555
2012-08-06,29.668413162231445
2012-08-07,29.348329544067383
2012-08-08,29.271059036254883
2012-08-09,29.153329849243164
2012-08-10,28.98776626586914
2012-08-13,28.91786766052246
2012-08-14,28.97674560546875
2012-08-15,28.954666137695312
2012-08-16,29.10183334350586
2012-08-17,29.087108612060547
2012-08-20,29.042957305908203
2012-08-21,28.888437271118164
2012-08-22,28.527877807617188
2012-08-23,28.042238235473633
2012-08-24,28.307140350341797
2012-08-27,28.08638572692871
2012-08-28,27.961307525634766
2012-08-29,27.5639591217041
2012-08-30,27.328487396240234
2012-08-31,27.51981544494629
2012-09-04,27.43150520324707
2012-09-05,27.600746154785156
2012-09-06,28.071674346923828
2012-09-07,27.887712478637695
2012-09-10,27.711124420166016
2012-09-11,27.79206085205078
2012-09-12,27.81798553466797
2012-09-13,28.41065216064453
2012-09-14,28.24026107788086
2012-09-17,28.41065216064453
2012-09-18,28.610675811767578
2012-09-19,28.536590576171875
2012-09-20,28.6254940032959
2012-09-21,28.173587799072266
2012-09-24,28.24026107788086
2012-09-25,27.91429901123047
2012-09-26,27.973567962646484
2012-09-27,28.381013870239258
2012-09-28,28.099506378173828
2012-10-01,28.432878494262695
2012-10-02,28.403240203857422
2012-10-03,28.329160690307617
2012-10-04,28.39583396911621
2012-10-05,28.5810489654541
2012-10-08,28.5810489654541
2012-10-09,28.566221237182617
2012-10-10,28.218042373657227
2012-10-11,28.232847213745117
2012-10-12,28.32175064086914
2012-10-15,28.247661590576172
2012-10-16,28.0772762298584
2012-10-17,27.958749771118164
2012-10-18,28.03282356262207
2012-10-19,27.706872940063477
2012-10-22,27.580921173095703
2012-10-23,27.121623992919922
2012-10-24,27.32162857055664
2012-10-25,27.477216720581055
2012-10-26,27.440166473388672
2012-10-31,27.543886184692383
2012-11-01,27.65501594543457
2012-11-02,27.469806671142578
2012-11-05,27.24014663696289
2012-11-06,27.7216796875
2012-11-07,27.20310401916504
2012-11-08,26.93640899658203
2012-11-09,26.884553909301758
2012-11-12,26.72897720336914
2012-11-13,26.788246154785156
2012-11-14,26.677120208740234
2012-11-15,26.988269805908203
2012-11-16,27.084577560424805
2012-11-19,27.588342666625977
2012-11-20,27.59574317932129
2012-11-21,27.699464797973633
2012-11-23,28.099506378173828
2012-11-26,27.677230834960938
2012-11-27,27.7216796875
2012-11-28,28.01632308959961
2012-11-29,28.322139739990234
2012-11-30,28.284847259521484
2012-12-03,27.88205337524414
2012-12-04,27.71050262451172
2012-12-05,27.8298397064209
2012-12-06,27.88205337524414
2012-12-07,28.128202438354492
2012-12-10,28.07599449157715
2012-12-11,28.24008560180664
2012-12-12,28.07599449157715
2012-12-13,28.046144485473633
2012-12-14,28.090909957885742
2012-12-17,27.971561431884766
2012-12-18,27.80746078491211
2012-12-19,27.43450927734375
2012-12-20,27.635902404785156
2012-12-21,27.516557693481445
2012-12-24,27.397207260131836
2012-12-26,27.16598892211914
2012-12-27,27.16598892211914
2012-12-28,26.830324172973633
2012-12-31,27.039169311523438
2013-01-02,28.046144485473633
2013-01-03,28.046144485473633
2013-01-04,28.090909957885742
2013-01-07,27.822383880615234
2013-01-08,27.62844467163086
2013-01-09,27.620994567871094
2013-01-10,27.56876564025879
2013-01-11,27.53147315979004
2013-01-14,27.59115219116211
2013-01-15,27.837308883666992
2013-01-16,27.837308883666992
2013-01-17,27.979021072387695
2013-01-18,28.120756149291992
2013-01-22,27.69558334350586
2013-01-23,27.69558334350586
2013-01-24,27.6806583404541
2013-01-25,27.635902404785156
2013-01-28,27.6060733795166
2013-01-29,27.911890029907227
2013-01-30,27.971561431884766
2013-01-31,27.777631759643555
2013-02-01,28.001401901245117
2013-02-04,27.85967445373535
2013-02-05,28.44894790649414
2013-02-06,28.575746536254883
2013-02-07,29.023292541503906
2013-02-08,28.918865203857422
2013-02-11,28.799518585205078
2013-02-12,28.01632308959961
2013-02-13,27.755247116088867
2013-02-14,27.47926902770996
2013-02-15,27.911890029907227
2013-02-19,28.098360061645508
2013-02-20,28.143123626708984
2013-02-21,28.128202438354492
2013-02-22,28.732383728027344
2013-02-25,28.135663986206055
2013-02-26,28.426563262939453
2013-02-27,28.68017578125
2013-02-28,28.88156509399414
2013-03-01,28.866647720336914
2013-03-04,28.956144332885742
2013-03-05,28.85173225402832
2013-03-06,29.105348587036133
2013-03-07,29.179931640625
2013-03-08,29.254528045654297
2013-03-11,29.32166290283203
2013-03-12,29.06058692932129
2013-03-13,28.99297332763672
2013-03-14,29.31603240966797
2013-03-15,29.17329216003418
2013-03-18,29.12068748474121
2013-03-19,29.548938751220703
2013-03-20,29.95465087890625
2013-03-21,30.104907989501953
2013-03-22,30.082368850708008
2013-03-25,30.14246368408203
2013-03-26,30.570728302001953
2013-03-27,30.217605590820312
2013-03-28,30.38289451599121
2013-04-01,30.39040184020996
2013-04-02,30.5932559967041
2013-04-03,30.180034637451172
2013-04-04,30.458019256591797
2013-04-05,30.1124210357666
2013-04-08,30.698440551757812
2013-04-09,30.58574104309082
2013-04-10,30.856199264526367
2013-04-11,30.93885040283203
2013-04-12,30.863718032836914
2013-04-15,30.11994171142578
2013-04-16,31.832916259765625
2013-04-17,31.968156814575195
2013-04-18,31.63007164001465
2013-04-19,32.050785064697266
2013-04-22,32.09585952758789
2013-04-23,32.08084487915039
2013-04-24,31.667631149291992
2013-04-25,31.817893981933594
2013-04-26,31.63007164001465
2013-04-29,31.735246658325195
2013-04-30,31.80286407470703
2013-05-01,31.712705612182617
2013-05-02,31.524885177612305
2013-05-03,31.735246658325195
2013-05-06,31.61504364013672
2013-05-07,32.08084487915039
2013-05-08,31.900545120239258
2013-05-09,31.64508819580078
2013-05-10,31.667631149291992
2013-05-13,31.697668075561523
2013-05-14,31.94561195373535
2013-05-15,32.246131896972656
2013-05-16,32.373863220214844
2013-05-17,32.283695220947266
2013-05-20,31.84043312072754
2013-05-21,31.810373306274414
2013-05-22,31.74276351928711
2013-05-23,31.502336502075195
2013-05-24,31.735246658325195
2013-05-28,31.968156814575195
2013-05-29,31.104137420654297
2013-05-30,30.630826950073242
2013-05-31,30.04480743408203
2013-06-03,30.660879135131836
